"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"01","北海道","01103","札幌市東区","011030013005","北二十条東五丁目","43.086847","141.358101","0","3"
"01","北海道","01103","札幌市東区","011030013006","北二十条東六丁目","43.087058","141.359657","0","3"
"01","北海道","01103","札幌市東区","011030013007","北二十条東七丁目","43.087266","141.361267","0","3"
"01","北海道","01103","札幌市東区","011030013008","北二十条東八丁目","43.087472","141.362885","0","3"
"01","北海道","01103","札幌市東区","011030013009","北二十条東九丁目","43.087682","141.364442","0","3"
"01","北海道","01103","札幌市東区","011030014010","北二十一条東十丁目","43.089331","141.365610","0","3"
"01","北海道","01103","札幌市東区","011030014012","北二十一条東十二丁目","43.089540","141.367151","0","3"
"01","北海道","01103","札幌市東区","011030014013","北二十一条東十三丁目","43.089750","141.368684","0","3"
"01","北海道","01103","札幌市東区","011030014014","北二十一条東十四丁目","43.089959","141.370203","0","3"
"01","北海道","01103","札幌市東区","011030014015","北二十一条東十五丁目","43.090183","141.371741","0","3"
"01","北海道","01103","札幌市東区","011030014016","北二十一条東十六丁目","43.090439","141.373631","0","3"
"01","北海道","01103","札幌市東区","011030014017","北二十一条東十七丁目","43.090695","141.375479","0","3"
"01","北海道","01103","札幌市東区","011030014018","北二十一条東十八丁目","43.091028","141.377594","0","3"
"01","北海道","01103","札幌市東区","011030014019","北二十一条東十九丁目","43.090708","141.379261","0","3"
"01","北海道","01103","札幌市東区","011030014001","北二十一条東一丁目","43.087330","141.350680","0","3"
"01","北海道","01103","札幌市東区","011030014020","北二十一条東二十丁目","43.090612","141.380915","0","3"
"01","北海道","01103","札幌市東区","011030014021","北二十一条東二十一丁目","43.090250","141.382938","0","3"
"01","北海道","01103","札幌市東区","011030014022","北二十一条東二十二丁目","43.089612","141.385231","0","3"
"01","北海道","01103","札幌市東区","011030014023","北二十一条東二十三丁目","43.088662","141.387519","0","3"
"01","北海道","01103","札幌市東区","011030014002","北二十一条東二丁目","43.087646","141.353065","0","3"
"01","北海道","01103","札幌市東区","011030014003","北二十一条東三丁目","43.087856","141.354617","0","3"
"01","北海道","01103","札幌市東区","011030014004","北二十一条東四丁目","43.088065","141.356179","0","3"
"01","北海道","01103","札幌市東区","011030014005","北二十一条東五丁目","43.088281","141.357751","0","3"
"01","北海道","01103","札幌市東区","011030014006","北二十一条東六丁目","43.088502","141.359308","0","3"
"01","北海道","01103","札幌市東区","011030014007","北二十一条東七丁目","43.088708","141.360912","0","3"
"01","北海道","01103","札幌市東区","011030014008","北二十一条東八丁目","43.088918","141.362519","0","3"
"01","北海道","01103","札幌市東区","011030014009","北二十一条東九丁目","43.089126","141.364073","0","3"
"01","北海道","01103","札幌市東区","011030015010","北二十二条東十丁目","43.090768","141.365242","0","3"
"01","北海道","01103","札幌市東区","011030015012","北二十二条東十二丁目","43.090982","141.366790","0","3"
"01","北海道","01103","札幌市東区","011030015013","北二十二条東十三丁目","43.091194","141.368326","0","3"
"01","北海道","01103","札幌市東区","011030015014","北二十二条東十四丁目","43.091403","141.369849","0","3"
"01","北海道","01103","札幌市東区","011030015015","北二十二条東十五丁目","43.091649","141.371385","0","3"
"01","北海道","01103","札幌市東区","011030015016","北二十二条東十六丁目","43.091876","141.373288","0","3"
"01","北海道","01103","札幌市東区","011030015017","北二十二条東十七丁目","43.092132","141.375140","0","3"
"01","北海道","01103","札幌市東区","011030015018","北二十二条東十八丁目","43.092399","141.377309","0","3"
"01","北海道","01103","札幌市東区","011030015019","北二十二条東十九丁目","43.092332","141.379526","0","3"
"01","北海道","01103","札幌市東区","011030015001","北二十二条東一丁目","43.088751","141.350312","0","3"
"01","北海道","01103","札幌市東区","011030015020","北二十二条東二十丁目","43.092307","141.381105","0","3"
"01","北海道","01103","札幌市東区","011030015021","北二十二条東二十一丁目","43.091967","141.383960","0","3"
"01","北海道","01103","札幌市東区","011030015022","北二十二条東二十二丁目","43.091244","141.386745","0","3"
"01","北海道","01103","札幌市東区","011030015023","北二十二条東二十三丁目","43.090540","141.388412","0","3"
"01","北海道","01103","札幌市東区","011030015002","北二十二条東二丁目","43.089077","141.352721","0","3"
"01","北海道","01103","札幌市東区","011030015003","北二十二条東三丁目","43.089286","141.354272","0","3"
"01","北海道","01103","札幌市東区","011030015004","北二十二条東四丁目","43.089489","141.355824","0","3"
"01","北海道","01103","札幌市東区","011030015005","北二十二条東五丁目","43.089704","141.357395","0","3"
"01","北海道","01103","札幌市東区","011030015006","北二十二条東六丁目","43.089922","141.358963","0","3"
"01","北海道","01103","札幌市東区","011030015007","北二十二条東七丁目","43.090133","141.360562","0","3"
"01","北海道","01103","札幌市東区","011030015008","北二十二条東八丁目","43.090350","141.362159","0","3"
"01","北海道","01103","札幌市東区","011030015009","北二十二条東九丁目","43.090559","141.363705","0","3"
"01","北海道","01103","札幌市東区","011030016010","北二十三条東十丁目","43.092303","141.364855","0","3"
"01","北海道","01103","札幌市東区","011030016012","北二十三条東十二丁目","43.092515","141.366398","0","3"
"01","北海道","01103","札幌市東区","011030016013","北二十三条東十三丁目","43.092727","141.367940","0","3"
"01","北海道","01103","札幌市東区","011030016014","北二十三条東十四丁目","43.092939","141.369476","0","3"
"01","北海道","01103","札幌市東区","011030016015","北二十三条東十五丁目","43.093158","141.371125","0","3"
"01","北海道","01103","札幌市東区","011030016016","北二十三条東十六丁目","43.093544","141.372825","0","3"
"01","北海道","01103","札幌市東区","011030016017","北二十三条東十七丁目","43.093562","141.374795","0","3"
"01","北海道","01103","札幌市東区","011030016018","北二十三条東十八丁目","43.093862","141.377187","0","3"
"01","北海道","01103","札幌市東区","011030016019","北二十三条東十九丁目","43.093881","141.379748","0","3"
"01","北海道","01103","札幌市東区","011030016001","北二十三条東一丁目","43.090276","141.349917","0","3"
"01","北海道","01103","札幌市東区","011030016020","北二十三条東二十丁目","43.093630","141.381796","0","3"
"01","北海道","01103","札幌市東区","011030016021","北二十三条東二十一丁目","43.093650","141.384168","0","3"
"01","北海道","01103","札幌市東区","011030016022","北二十三条東二十二丁目","43.092989","141.385999","0","3"
"01","北海道","01103","札幌市東区","011030016023","北二十三条東二十三丁目","43.092840","141.388043","0","3"
"01","北海道","01103","札幌市東区","011030016002","北二十三条東二丁目","43.090605","141.352343","0","3"
"01","北海道","01103","札幌市東区","011030016003","北二十三条東三丁目","43.090812","141.353898","0","3"
"01","北海道","01103","札幌市東区","011030016004","北二十三条東四丁目","43.091021","141.355450","0","3"
"01","北海道","01103","札幌市東区","011030016005","北二十三条東五丁目","43.091235","141.357009","0","3"
"01","北海道","01103","札幌市東区","011030016006","北二十三条東六丁目","43.091450","141.358581","0","3"
"01","北海道","01103","札幌市東区","011030016007","北二十三条東七丁目","43.091667","141.360181","0","3"
"01","北海道","01103","札幌市東区","011030016008","北二十三条東八丁目","43.091883","141.361773","0","3"
"01","北海道","01103","札幌市東区","011030016009","北二十三条東九丁目","43.092090","141.363320","0","3"
"01","北海道","01103","札幌市東区","011030017010","北二十四条東十丁目","43.093681","141.364506","0","3"
"01","北海道","01103","札幌市東区","011030017012","北二十四条東十二丁目","43.093888","141.366047","0","3"
"01","北海道","01103","札幌市東区","011030017013","北二十四条東十三丁目","43.094101","141.367599","0","3"
"01","北海道","01103","札幌市東区","011030017014","北二十四条東十四丁目","43.094314","141.369149","0","3"
"01","北海道","01103","札幌市東区","011030017015","北二十四条東十五丁目","43.094501","141.370719","0","3"
"01","北海道","01103","札幌市東区","011030017016","北二十四条東十六丁目","43.094649","141.372640","0","3"
"01","北海道","01103","札幌市東区","011030017017","北二十四条東十七丁目","43.094769","141.374544","0","3"
"01","北海道","01103","札幌市東区","011030017018","北二十四条東十八丁目","43.095167","141.376847","0","3"
"01","北海道","01103","札幌市東区","011030017019","北二十四条東十九丁目","43.095262","141.379887","0","3"
"01","北海道","01103","札幌市東区","011030017001","北二十四条東一丁目","43.091678","141.349556","0","3"
"01","北海道","01103","札幌市東区","011030017020","北二十四条東二十丁目","43.095115","141.382404","0","3"
"01","北海道","01103","札幌市東区","011030017021","北二十四条東二十一丁目","43.094841","141.384816","0","3"
"01","北海道","01103","札幌市東区","011030017022","北二十四条東二十二丁目","43.094427","141.387213","0","3"
"01","北海道","01103","札幌市東区","011030017002","北二十四条東二丁目","43.091986","141.352004","0","3"
"01","北海道","01103","札幌市東区","011030017003","北二十四条東三丁目","43.092192","141.353558","0","3"
"01","北海道","01103","札幌市東区","011030017004","北二十四条東四丁目","43.092346","141.354630","0","3"
"01","北海道","01103","札幌市東区","011030017005","北二十四条東五丁目","43.092624","141.356914","0","3"
"01","北海道","01103","札幌市東区","011030017006","北二十四条東六丁目","43.092836","141.358236","0","3"
"01","北海道","01103","札幌市東区","011030017007","北二十四条東七丁目","43.093053","141.359837","0","3"
"01","北海道","01103","札幌市東区","011030017008","北二十四条東八丁目","43.093265","141.361425","0","3"
"01","北海道","01103","札幌市東区","011030017009","北二十四条東九丁目","43.093472","141.362968","0","3"
"01","北海道","01103","札幌市東区","011030018010","北二十五条東十丁目","43.094832","141.364217","0","3"
"01","北海道","01103","札幌市東区","011030018012","北二十五条東十二丁目","43.095036","141.365752","0","3"
"01","北海道","01103","札幌市東区","011030018013","北二十五条東十三丁目","43.095247","141.367311","0","3"
"01","北海道","01103","札幌市東区","011030018014","北二十五条東十四丁目","43.095456","141.368867","0","3"
"01","北海道","01103","札幌市東区","011030018015","北二十五条東十五丁目","43.095582","141.370738","0","3"
"01","北海道","01103","札幌市東区","011030018016","北二十五条東十六丁目","43.095838","141.372377","0","3"
"01","北海道","01103","札幌市東区","011030018017","北二十五条東十七丁目","43.096049","141.374196","0","3"
"01","北海道","01103","札幌市東区","011030018018","北二十五条東十八丁目","43.096441","141.376569","0","3"
"01","北海道","01103","札幌市東区","011030018019","北二十五条東十九丁目","43.096428","141.379749","0","3"
"01","北海道","01103","札幌市東区","011030018001","北二十五条東一丁目","43.092710","141.349297","0","3"
"01","北海道","01103","札幌市東区","011030018020","北二十五条東二十丁目","43.096760","141.382633","0","3"
"01","北海道","01103","札幌市東区","011030018021","北二十五条東二十一丁目","43.096397","141.384984","0","3"
"01","北海道","01103","札幌市東区","011030018022","北二十五条東二十二丁目","43.096246","141.386934","0","3"
"01","北海道","01103","札幌市東区","011030018002","北二十五条東二丁目","43.093163","141.351715","0","3"
"01","北海道","01103","札幌市東区","011030018003","北二十五条東三丁目","43.093367","141.353269","0","3"
"01","北海道","01103","札幌市東区","011030018004","北二十五条東四丁目","43.093282","141.355141","0","3"
"01","北海道","01103","札幌市東区","011030018005","北二十五条東五丁目","43.093814","141.356381","0","3"
"01","北海道","01103","札幌市東区","011030018006","北二十五条東六丁目","43.093998","141.357952","0","3"
"01","北海道","01103","札幌市東区","011030018007","北二十五条東七丁目","43.094213","141.359546","0","3"
"01","北海道","01103","札幌市東区","011030018008","北二十五条東八丁目","43.094424","141.361132","0","3"
"01","北海道","01103","札幌市東区","011030018009","北二十五条東九丁目","43.094629","141.362677","0","3"
"01","北海道","01103","札幌市東区","011030019010","北二十六条東十丁目","43.095964","141.363938","0","3"
"01","北海道","01103","札幌市東区","011030019012","北二十六条東十二丁目","43.096168","141.365471","0","3"
"01","北海道","01103","札幌市東区","011030019013","北二十六条東十三丁目","43.096374","141.367028","0","3"
"01","北海道","01103","札幌市東区","011030019014","北二十六条東十四丁目","43.096582","141.368585","0","3"
"01","北海道","01103","札幌市東区","011030019015","北二十六条東十五丁目","43.096776","141.370182","0","3"
"01","北海道","01103","札幌市東区","011030019016","北二十六条東十六丁目","43.097074","141.372099","0","3"
"01","北海道","01103","札幌市東区","011030019017","北二十六条東十七丁目","43.097321","141.373920","0","3"
"01","北海道","01103","札幌市東区","011030019018","北二十六条東十八丁目","43.097735","141.376541","0","3"
"01","北海道","01103","札幌市東区","011030019019","北二十六条東十九丁目","43.097462","141.379539","0","3"
"01","北海道","01103","札幌市東区","011030019001","北二十六条東一丁目","43.094038","141.348959","0","3"
"01","北海道","01103","札幌市東区","011030019020","北二十六条東二十丁目","43.098137","141.382000","0","3"
"01","北海道","01103","札幌市東区","011030019021","北二十六条東二十一丁目","43.098015","141.384311","0","3"
"01","北海道","01103","札幌市東区","011030019022","北二十六条東二十二丁目","43.097784","141.386808","0","3"
"01","北海道","01103","札幌市東区","011030019002","北二十六条東二丁目","43.094341","141.351429","0","3"
"01","北海道","01103","札幌市東区","011030019003","北二十六条東三丁目","43.094550","141.352984","0","3"
"01","北海道","01103","札幌市東区","011030019004","北二十六条東四丁目","43.094757","141.354535","0","3"
"01","北海道","01103","札幌市東区","011030019005","北二十六条東五丁目","43.094958","141.356099","0","3"
"01","北海道","01103","札幌市東区","011030019006","北二十六条東六丁目","43.095164","141.357668","0","3"
"01","北海道","01103","札幌市東区","011030019007","北二十六条東七丁目","43.095369","141.359254","0","3"
"01","北海道","01103","札幌市東区","011030019008","北二十六条東八丁目","43.095567","141.360844","0","3"
"01","北海道","01103","札幌市東区","011030019009","北二十六条東九丁目","43.095763","141.362400","0","3"
"01","北海道","01103","札幌市東区","011030020010","北二十七条東十丁目","43.097128","141.363647","0","3"
"01","北海道","01103","札幌市東区","011030020012","北二十七条東十二丁目","43.097332","141.365186","0","3"
"01","北海道","01103","札幌市東区","011030020013","北二十七条東十三丁目","43.097534","141.366741","0","3"
"01","北海道","01103","札幌市東区","011030020014","北二十七条東十四丁目","43.097731","141.368304","0","3"
"01","北海道","01103","札幌市東区","011030020015","北二十七条東十五丁目","43.097959","141.369893","0","3"
"01","北海道","01103","札幌市東区","011030020016","北二十七条東十六丁目","43.098127","141.371882","0","3"
"01","北海道","01103","札幌市東区","011030020017","北二十七条東十七丁目","43.098553","141.373793","0","3"
"01","北海道","01103","札幌市東区","011030020018","北二十七条東十八丁目","43.098676","141.376050","0","3"
"01","北海道","01103","札幌市東区","011030020019","北二十七条東十九丁目","43.098835","141.379188","0","3"
"01","北海道","01103","札幌市東区","011030020001","北二十七条東一丁目","43.095081","141.348697","0","3"
"01","北海道","01103","札幌市東区","011030020020","北二十七条東二十丁目","43.099142","141.381706","0","3"
"01","北海道","01103","札幌市東区","011030020021","北二十七条東二十一丁目","43.099555","141.383801","0","3"
"01","北海道","01103","札幌市東区","011030020022","北二十七条東二十二丁目","43.099513","141.386470","0","3"
"01","北海道","01103","札幌市東区","011030020002","北二十七条東二丁目","43.095492","141.351149","0","3"
"01","北海道","01103","札幌市東区","011030020003","北二十七条東三丁目","43.095701","141.352703","0","3"
"01","北海道","01103","札幌市東区","011030020004","北二十七条東四丁目","43.095902","141.354256","0","3"
"01","北海道","01103","札幌市東区","011030020005","北二十七条東五丁目","43.096103","141.355817","0","3"
"01","北海道","01103","札幌市東区","011030020006","北二十七条東六丁目","43.096312","141.357390","0","3"
"01","北海道","01103","札幌市東区","011030020007","北二十七条東七丁目","43.096518","141.358974","0","3"
"01","北海道","01103","札幌市東区","011030020008","北二十七条東八丁目","43.096722","141.360553","0","3"
"01","北海道","01103","札幌市東区","011030020009","北二十七条東九丁目","43.096924","141.362107","0","3"
"01","北海道","01103","札幌市東区","011030021010","北二十八条東十丁目","43.098271","141.363365","0","3"
"01","北海道","01103","札幌市東区","011030021012","北二十八条東十二丁目","43.098467","141.364902","0","3"
"01","北海道","01103","札幌市東区","011030021013","北二十八条東十三丁目","43.098665","141.366459","0","3"
"01","北海道","01103","札幌市東区","011030021014","北二十八条東十四丁目","43.098856","141.368026","0","3"
"01","北海道","01103","札幌市東区","011030021015","北二十八条東十五丁目","43.099106","141.369612","0","3"
"01","北海道","01103","札幌市東区","011030021016","北二十八条東十六丁目","43.099294","141.371286","0","3"
"01","北海道","01103","札幌市東区","011030021017","北二十八条東十七丁目","43.099494","141.373035","0","3"
"01","北海道","01103","札幌市東区","011030021018","北二十八条東十八丁目","43.099760","141.375665","0","3"
"01","北海道","01103","札幌市東区","011030021019","北二十八条東十九丁目","43.100099","141.378492","0","3"
"01","北海道","01103","札幌市東区","011030021001","北二十八条東一丁目","43.096193","141.348419","0","3"
"01","北海道","01103","札幌市東区","011030021020","北二十八条東二十丁目","43.100390","141.381088","0","3"
"01","北海道","01103","札幌市東区","011030021021","北二十八条東二十一丁目","43.100727","141.383673","0","3"
"01","北海道","01103","札幌市東区","011030021002","北二十八条東二丁目","43.096602","141.350870","0","3"
"01","北海道","01103","札幌市東区","011030021003","北二十八条東三丁目","43.096821","141.352422","0","3"
"01","北海道","01103","札幌市東区","011030021004","北二十八条東四丁目","43.097159","141.354067","0","3"
"01","北海道","01103","札幌市東区","011030021005","北二十八条東五丁目","43.097232","141.355547","0","3"
"01","北海道","01103","札幌市東区","011030021006","北二十八条東六丁目","43.097439","141.357122","0","3"
"01","北海道","01103","札幌市東区","011030021007","北二十八条東七丁目","43.097651","141.358699","0","3"
"01","北海道","01103","札幌市東区","011030021008","北二十八条東八丁目","43.097868","141.360265","0","3"
"01","北海道","01103","札幌市東区","011030021009","北二十八条東九丁目","43.098076","141.361819","0","3"
"01","北海道","01103","札幌市東区","011030022010","北三十条東十丁目","43.099338","141.363099","0","3"
"01","北海道","01103","札幌市東区","011030022012","北三十条東十二丁目","43.099532","141.364656","0","3"
"01","北海道","01103","札幌市東区","011030022013","北三十条東十三丁目","43.099722","141.366223","0","3"
"01","北海道","01103","札幌市東区","011030022014","北三十条東十四丁目","43.099910","141.367770","0","3"
"01","北海道","01103","札幌市東区","011030022015","北三十条東十五丁目","43.100031","141.369535","0","3"
"01","北海道","01103","札幌市東区","011030022016","北三十条東十六丁目","43.100316","141.371049","0","3"
"01","北海道","01103","札幌市東区","011030022017","北三十条東十七丁目","43.100598","141.372756","0","3"
"01","北海道","01103","札幌市東区","011030022018","北三十条東十八丁目","43.100915","141.375373","0","3"
"01","北海道","01103","札幌市東区","011030022019","北三十条東十九丁目","43.101455","141.377899","0","3"
"01","北海道","01103","札幌市東区","011030022001","北三十条東一丁目","43.097463","141.348092","0","3"
"01","北海道","01103","札幌市東区","011030022020","北三十条東二十丁目","43.101903","141.380508","0","3"
"01","北海道","01103","札幌市東区","011030022002","北三十条東二丁目","43.097710","141.350598","0","3"
"01","北海道","01103","札幌市東区","011030022003","北三十条東三丁目","43.097931","141.352147","0","3"
"01","北海道","01103","札幌市東区","011030022004","北三十条東四丁目","43.098135","141.353597","0","3"
"01","北海道","01103","札幌市東区","011030022005","北三十条東五丁目","43.098209","141.355061","0","3"
"01","北海道","01103","札幌市東区","011030022006","北三十条東六丁目","43.098564","141.356856","0","3"
"01","北海道","01103","札幌市東区","011030022007","北三十条東七丁目","43.098770","141.358422","0","3"
"01","北海道","01103","札幌市東区","011030022008","北三十条東八丁目","43.098966","141.359993","0","3"
"01","北海道","01103","札幌市東区","011030022009","北三十条東九丁目","43.099278","141.361667","0","3"
"01","北海道","01103","札幌市東区","011030023010","北三十一条東十丁目","43.100237","141.362702","0","3"
"01","北海道","01103","札幌市東区","011030023012","北三十一条東十二丁目","43.100554","141.364426","0","3"
"01","北海道","01103","札幌市東区","011030023013","北三十一条東十三丁目","43.100748","141.366013","0","3"
"01","北海道","01103","札幌市東区","011030023014","北三十一条東十四丁目","43.101140","141.367500","0","3"
"01","北海道","01103","札幌市東区","011030023015","北三十一条東十五丁目","43.101116","141.369119","0","3"
"01","北海道","01103","札幌市東区","011030023016","北三十一条東十六丁目","43.101456","141.370783","0","3"
"01","北海道","01103","札幌市東区","011030023017","北三十一条東十七丁目","43.101807","141.372637","0","3"
"01","北海道","01103","札幌市東区","011030023018","北三十一条東十八丁目","43.101909","141.375103","0","3"
"01","北海道","01103","札幌市東区","011030023019","北三十一条東十九丁目","43.102908","141.377887","0","3"
"01","北海道","01103","札幌市東区","011030023001","北三十一条東一丁目","43.098687","141.347784","0","3"
"01","北海道","01103","札幌市東区","011030023002","北三十一条東二丁目","43.098857","141.350324","0","3"
"01","北海道","01103","札幌市東区","011030023003","北三十一条東三丁目","43.099068","141.351866","0","3"
"01","北海道","01103","札幌市東区","011030023004","北三十一条東四丁目","43.099263","141.353316","0","3"
"01","北海道","01103","札幌市東区","011030023005","北三十一条東五丁目","43.099470","141.354898","0","3"
"01","北海道","01103","札幌市東区","011030023006","北三十一条東六丁目","43.099698","141.356581","0","3"
"01","北海道","01103","札幌市東区","011030023007","北三十一条東七丁目","43.099997","141.358325","0","3"
"01","北海道","01103","札幌市東区","011030023008","北三十一条東八丁目","43.099978","141.359786","0","3"
"01","北海道","01103","札幌市東区","011030023009","北三十一条東九丁目","43.100161","141.361299","0","3"
"01","北海道","01103","札幌市東区","011030024010","北三十二条東十丁目","43.101459","141.362584","0","3"
"01","北海道","01103","札幌市東区","011030024012","北三十二条東十二丁目","43.101619","141.364281","0","3"
"01","北海道","01103","札幌市東区","011030024013","北三十二条東十三丁目","43.101725","141.365793","0","3"
"01","北海道","01103","札幌市東区","011030024014","北三十二条東十四丁目","43.101955","141.367304","0","3"
"01","北海道","01103","札幌市東区","011030024015","北三十二条東十五丁目","43.102079","141.368883","0","3"
"01","北海道","01103","札幌市東区","011030024016","北三十二条東十六丁目","43.102490","141.370530","0","3"
"01","北海道","01103","札幌市東区","011030024017","北三十二条東十七丁目","43.102726","141.372234","0","3"
"01","北海道","01103","札幌市東区","011030024018","北三十二条東十八丁目","43.103014","141.374881","0","3"
"01","北海道","01103","札幌市東区","011030024001","北三十二条東一丁目","43.099812","141.347495","0","3"
"01","北海道","01103","札幌市東区","011030024002","北三十二条東二丁目","43.099964","141.350058","0","3"
"01","北海道","01103","札幌市東区","011030024003","北三十二条東三丁目","43.100211","141.351587","0","3"
"01","北海道","01103","札幌市東区","011030024004","北三十二条東四丁目","43.100415","141.353034","0","3"
"01","北海道","01103","札幌市東区","011030024005","北三十二条東五丁目","43.100621","141.354617","0","3"
"01","北海道","01103","札幌市東区","011030024006","北三十二条東六丁目","43.100842","141.356297","0","3"
"01","北海道","01103","札幌市東区","011030024007","北三十二条東七丁目","43.101109","141.358066","0","3"
"01","北海道","01103","札幌市東区","011030024008","北三十二条東八丁目","43.100953","141.359545","0","3"
"01","北海道","01103","札幌市東区","011030024009","北三十二条東九丁目","43.101108","141.361109","0","3"
"01","北海道","01103","札幌市東区","011030025010","北三十三条東十丁目","43.102591","141.362310","0","3"
"01","北海道","01103","札幌市東区","011030025012","北三十三条東十二丁目","43.102602","141.363626","0","3"
"01","北海道","01103","札幌市東区","011030025013","北三十三条東十三丁目","43.102932","141.365147","0","3"
"01","北海道","01103","札幌市東区","011030025014","北三十三条東十四丁目","43.103175","141.366837","0","3"
"01","北海道","01103","札幌市東区","011030025015","北三十三条東十五丁目","43.103428","141.368605","0","3"
"01","北海道","01103","札幌市東区","011030025016","北三十三条東十六丁目","43.103820","141.370274","0","3"
"01","北海道","01103","札幌市東区","011030025017","北三十三条東十七丁目","43.103685","141.372001","0","3"
"01","北海道","01103","札幌市東区","011030025018","北三十三条東十八丁目","43.103811","141.374634","0","3"
"01","北海道","01103","札幌市東区","011030025001","北三十三条東一丁目","43.100884","141.347241","0","3"
"01","北海道","01103","札幌市東区","011030025002","北三十三条東二丁目","43.101133","141.349877","0","3"
"01","北海道","01103","札幌市東区","011030025003","北三十三条東三丁目","43.101320","141.351301","0","3"
"01","北海道","01103","札幌市東区","011030025004","北三十三条東四丁目","43.101517","141.352681","0","3"
"01","北海道","01103","札幌市東区","011030025005","北三十三条東五丁目","43.101783","141.354331","0","3"
"01","北海道","01103","札幌市東区","011030025006","北三十三条東六丁目","43.101982","141.356010","0","3"
"01","北海道","01103","札幌市東区","011030025007","北三十三条東七丁目","43.102201","141.357620","0","3"
"01","北海道","01103","札幌市東区","011030025008","北三十三条東八丁目","43.102091","141.359043","0","3"
"01","北海道","01103","札幌市東区","011030025009","北三十三条東九丁目","43.102113","141.360801","0","3"
"01","北海道","01103","札幌市東区","011030026010","北三十四条東十丁目","43.104119","141.362095","0","3"
"01","北海道","01103","札幌市東区","011030026012","北三十四条東十二丁目","43.104101","141.363406","0","3"
"01","北海道","01103","札幌市東区","011030026013","北三十四条東十三丁目","43.104280","141.364724","0","3"
"01","北海道","01103","札幌市東区","011030026014","北三十四条東十四丁目","43.104528","141.366464","0","3"
"01","北海道","01103","札幌市東区","011030026015","北三十四条東十五丁目","43.104694","141.368336","0","3"
"01","北海道","01103","札幌市東区","011030026016","北三十四条東十六丁目","43.105110","141.369911","0","3"
"01","北海道","01103","札幌市東区","011030026017","北三十四条東十七丁目","43.105006","141.371681","0","3"
"01","北海道","01103","札幌市東区","011030026018","北三十四条東十八丁目","43.105115","141.373311","0","3"
"01","北海道","01103","札幌市東区","011030026019","北三十四条東十九丁目","43.105041","141.375121","0","3"
"01","北海道","01103","札幌市東区","011030026001","北三十四条東一丁目","43.102074","141.346951","0","3"
"01","北海道","01103","札幌市東区","011030026020","北三十四条東二十丁目","43.104700","141.377186","0","3"
"01","北海道","01103","札幌市東区","011030026021","北三十四条東二十一丁目","43.104317","141.378398","0","3"
"01","北海道","01103","札幌市東区","011030026022","北三十四条東二十二丁目","43.103822","141.379729","0","3"
"01","北海道","01103","札幌市東区","011030026023","北三十四条東二十三丁目","43.103211","141.381611","0","3"
"01","北海道","01103","札幌市東区","011030026024","北三十四条東二十四丁目","43.102586","141.383060","0","3"
"01","北海道","01103","札幌市東区","011030026025","北三十四条東二十五丁目","43.101759","141.384092","0","3"
"01","北海道","01103","札幌市東区","011030026026","北三十四条東二十六丁目","43.101246","141.385823","0","3"
"01","北海道","01103","札幌市東区","011030026027","北三十四条東二十七丁目","43.100763","141.387536","0","3"
"01","北海道","01103","札幌市東区","011030026028","北三十四条東二十八丁目","43.099477","141.390737","0","3"
"01","北海道","01103","札幌市東区","011030026002","北三十四条東二丁目","43.102305","141.349617","0","3"
"01","北海道","01103","札幌市東区","011030026003","北三十四条東三丁目","43.102663","141.351092","0","3"
"01","北海道","01103","札幌市東区","011030026004","北三十四条東四丁目","43.102770","141.352394","0","3"
"01","北海道","01103","札幌市東区","011030026005","北三十四条東五丁目","43.102994","141.354023","0","3"
"01","北海道","01103","札幌市東区","011030026006","北三十四条東六丁目","43.103191","141.355712","0","3"
"01","北海道","01103","札幌市東区","011030026007","北三十四条東七丁目","43.103393","141.357331","0","3"
"01","北海道","01103","札幌市東区","011030026008","北三十四条東八丁目","43.103600","141.358827","0","3"
"01","北海道","01103","札幌市東区","011030026009","北三十四条東九丁目","43.103808","141.360368","0","3"
"01","北海道","01103","札幌市東区","011030027010","北三十五条東十丁目","43.105308","141.361812","0","3"
"01","北海道","01103","札幌市東区","011030027012","北三十五条東十二丁目","43.104950","141.363061","0","3"
"01","北海道","01103","札幌市東区","011030027013","北三十五条東十三丁目","43.105206","141.364636","0","3"
"01","北海道","01103","札幌市東区","011030027014","北三十五条東十四丁目","43.105380","141.366437","0","3"
"01","北海道","01103","札幌市東区","011030027015","北三十五条東十五丁目","43.105524","141.368152","0","3"
"01","北海道","01103","札幌市東区","011030027016","北三十五条東十六丁目","43.105906","141.369735","0","3"
"01","北海道","01103","札幌市東区","011030027017","北三十五条東十七丁目","43.105968","141.371283","0","3"
"01","北海道","01103","札幌市東区","011030027018","北三十五条東十八丁目","43.106158","141.373121","0","3"
"01","北海道","01103","札幌市東区","011030027019","北三十五条東十九丁目","43.106395","141.374812","0","3"
"01","北海道","01103","札幌市東区","011030027001","北三十五条東一丁目","43.103286","141.346765","0","3"
"01","北海道","01103","札幌市東区","011030027020","北三十五条東二十丁目","43.106223","141.377068","0","3"
"01","北海道","01103","札幌市東区","011030027021","北三十五条東二十一丁目","43.105835","141.379035","0","3"
"01","北海道","01103","札幌市東区","011030027022","北三十五条東二十二丁目","43.105489","141.380864","0","3"
